PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO001419,SUP00035,PROD00003,2022-03-03,9,51.36326496938914,2021-12-18,2021-05-10,401.11868170777586
PO000816,SUP00084,PROD00159,2022-07-18,11,32.534813176402075,2023-10-05,2023-10-04,519.4918678886216
PO000280,SUP00018,PROD00035,2023-07-18,13,46.81302091522396,2023-10-17,2023-12-09,652.3784693513742
PO000674,SUP00014,PROD00020,2023-07-08,18,13.977089539557111,2021-12-31,2023-03-18,379.10243133787463
PO000467,SUP00045,PROD00028,2023-12-05,8,45.364187645393194,2021-08-13,2022-06-18,304.5851975062988
PO000657,SUP00062,PROD00092,2023-08-31,13,23.913692734329377,2024-04-26,2021-09-26,358.12106978589793
PO000431,SUP00082,PROD00181,2022-11-09,9,14.82355521458448,2023-01-18,2023-03-09,104.58723049239786
PO000225,SUP00090,PROD00174,2021-07-15,8,3.4466547875832236,2024-01-19,2021-01-22,24.117812700032523
PO000435,SUP00031,PROD00192,2021-07-10,9,66.07651786315785,2022-10-29,2024-05-02,706.0481171157393
PO001812,SUP00099,PROD00104,2021-07-14,12,50.085802026491194,2022-07-19,2024-04-08,545.513912675231
PO000171,SUP00078,PROD00125,2022-07-24,8,37.529554256383435,2022-09-25,2024-01-23,183.41233095812433
PO000650,SUP00084,PROD00023,2021-07-18,12,27.05961228771454,2022-09-18,2024-03-16,366.16889332857494
PO001057,SUP00059,PROD00055,2021-10-09,14,55.54883009208401,2022-09-18,2024-03-17,678.2722136304682
PO000710,SUP00073,PROD00070,2023-08-28,9,61.84631281653138,2023-04-06,2023-09-29,658.5618395061553
PO001036,SUP00070,PROD00032,2022-06-08,11,15.793299563800854,2021-04-19,2023-03-18,276.8834971540013
PO000087,SUP00046,PROD00037,2021-12-08,4,6.79036501852166,2021-07-06,2023-06-04,22.83643422476963
PO001298,SUP00046,PROD00184,2023-12-14,9,67.93200496478056,2024-04-01,2022-02-07,582.2122895604956
PO001127,SUP00034,PROD00030,2023-12-31,8,62.311081134390044,2024-02-18,2022-05-13,533.6375594231873
PO001362,SUP00018,PROD00075,2021-08-30,12,32.10448299896554,2022-06-23,2022-12-22,419.64878527419836
PO001135,SUP00006,PROD00054,2022-09-04,9,24.96414276017358,2022-01-27,2021-04-30,313.0648425139973
PO000876,SUP00075,PROD00051,2024-04-09,6,61.52064878139802,2022-12-09,2021-09-24,305.1675159748186
PO000701,SUP00096,PROD00084,2024-03-31,14,75.10678410929657,2022-10-31,2023-01-06,997.7532220712732
PO000453,SUP00080,PROD00061,2021-04-20,18,26.04811080781962,2021-02-08,2021-06-23,608.4314153510524
PO001001,SUP00020,PROD00103,2023-11-08,8,38.72044553760482,2023-02-10,2022-02-24,187.6119072015284
PO000053,SUP00045,PROD00128,2022-05-04,12,44.767871422589856,2022-01-05,2024-04-10,337.7816454034137
PO000657,SUP00019,PROD00148,2022-06-03,11,47.34078184828011,2021-12-20,2022-04-01,470.58728858537825
PO001356,SUP00027,PROD00091,2022-02-04,10,66.80787595925112,2021-03-09,2022-07-05,702.5921267300744
PO000218,SUP00083,PROD00173,2021-01-19,12,28.034610127175025,2021-05-09,2022-08-16,429.06086008285854
PO000126,SUP00049,PROD00117,2024-04-03,10,53.6848379900875,2023-07-30,2024-04-27,535.9716043925506
PO001305,SUP00036,PROD00045,2021-12-22,9,29.282506184386154,2021-07-02,2021-10-30,266.79350122423216
PO000796,SUP00074,PROD00049,2022-12-09,13,6.812844757401941,2021-07-11,2021-09-13,211.75834426358622
PO001604,SUP00080,PROD00185,2021-03-20,12,61.98692411267506,2022-06-09,2021-02-26,723.4500344405528
PO001875,SUP00100,PROD00035,2022-09-17,9,56.65918199964756,2023-09-28,2024-01-06,388.3019428855144
PO001915,SUP00098,PROD00132,2023-05-26,9,49.505399163350035,2023-03-26,2022-12-09,388.14186539443847
PO000852,SUP00092,PROD00200,2023-11-10,9,70.95331205554473,2023-08-21,2024-03-06,708.1382120109014
PO000529,SUP00084,PROD00123,2024-04-04,12,24.082519109290615,2021-07-05,2021-12-27,457.92303715833935
PO001218,SUP00016,PROD00019,2023-10-10,12,31.516513574141385,2021-11-13,2021-06-28,295.45503664921785
PO001257,SUP00025,PROD00137,2022-11-07,18,56.328175722266266,2021-04-24,2023-05-16,813.4183712212979
PO001245,SUP00016,PROD00196,2023-04-01,12,66.35369979666345,2021-03-30,2021-10-18,761.2009275213271
PO000644,SUP00086,PROD00040,2022-10-28,11,63.12139284077264,2021-04-25,2023-07-12,766.9383110103348
PO000128,SUP00053,PROD00042,2022-08-11,8,71.78094406764255,2022-09-16,2021-08-11,731.7438420201509
PO000421,SUP00061,PROD00089,2022-09-04,9,42.69556455929455,2023-05-11,2024-01-13,225.37481314165643
PO000309,SUP00099,PROD00140,2023-09-04,11,57.08445076703361,2021-12-08,2023-09-01,725.9297614960682
PO000248,SUP00039,PROD00143,2022-10-11,12,64.52012592132834,2024-03-20,2023-05-10,792.1627996310187
PO001853,SUP00061,PROD00125,2023-03-27,18,76.88893951893968,2023-10-27,2021-04-07,1181.364518532213
PO000028,SUP00020,PROD00085,2023-05-25,11,26.658543983570656,2021-06-21,2021-12-14,359.3076994986454
PO001204,SUP00095,PROD00152,2023-02-04,5,59.869456711164965,2023-11-20,2024-04-17,231.0687318955665
PO001895,SUP00027,PROD00117,2021-07-13,10,39.69894472200118,2022-05-23,2021-03-25,389.718420486865
PO000721,SUP00052,PROD00162,2022-06-01,12,16.19281959653777,2023-10-20,2024-04-05,197.1647554039289
PO001055,SUP00009,PROD00134,2022-11-20,12,77.01480939428257,2022-11-12,2022-03-19,1043.65605653224
PO001392,SUP00016,PROD00163,2022-11-09,14,57.80682096419151,2022-01-04,2021-07-09,817.5151742478303
PO000635,SUP00087,PROD00180,2021-10-21,4,73.75581063442466,2022-08-15,2021-02-11,324.4267735673227
PO000956,SUP00081,PROD00006,2022-05-26,7,12.409345834144872,2022-05-20,2023-03-21,41.479743385109515
PO001635,SUP00061,PROD00069,2023-02-15,9,12.253742798931784,2023-12-26,2024-03-24,138.93934876335712
PO001491,SUP00046,PROD00115,2023-03-01,12,27.61954096714671,2021-09-10,2021-12-16,347.29255220485385
PO001617,SUP00029,PROD00152,2022-01-24,17,6.062590321530681,2022-01-29,2023-06-19,254.89917202063253
PO001975,SUP00077,PROD00176,2023-03-16,14,68.55955845739139,2022-04-16,2022-09-07,994.8992775491955
PO000741,SUP00038,PROD00086,2024-04-09,8,15.399365511975416,2023-12-26,2022-04-28,146.92061823083085
PO001495,SUP00037,PROD00108,2022-01-21,18,5.085889211318227,2024-03-30,2021-06-15,157.08243352659144
PO001206,SUP00100,PROD00095,2023-11-01,11,59.11106679346682,2023-05-06,2022-09-09,570.9594911591512
PO001334,SUP00026,PROD00002,2021-10-01,5,78.25414518931396,2021-12-05,2023-04-26,709.5515871712744
PO001480,SUP00046,PROD00067,2022-06-27,9,32.17344011744457,2022-11-12,2023-05-10,376.59558394588043
PO001500,SUP00048,PROD00121,2023-12-14,15,24.385414294831058,2023-03-11,2023-02-21,425.10576515929637
PO001772,SUP00003,PROD00143,2021-11-12,10,15.242184443208174,2022-07-09,2022-04-29,231.9185620590058
PO000699,SUP00060,PROD00105,2023-12-04,12,32.19986648983508,2022-08-27,2023-03-21,410.5672833692474
PO001307,SUP00031,PROD00047,2023-11-21,12,36.84381527406615,2022-06-18,2023-10-25,611.708504126008
PO000561,SUP00050,PROD00186,2022-04-13,12,39.771459758223564,2021-07-23,2021-02-06,564.8788080368868
PO001190,SUP00032,PROD00016,2022-04-15,10,20.45843467325897,2023-03-13,2024-01-16,90.34807645107874
PO001503,SUP00054,PROD00001,2023-12-07,5,53.091705333071324,2021-04-22,2021-02-27,311.41861756282066
PO001583,SUP00032,PROD00067,2021-06-07,14,27.078650833324335,2021-12-03,2022-10-10,333.41638667462223
PO000841,SUP00075,PROD00114,2022-03-20,14,72.1440887993128,2023-08-03,2023-12-21,931.6699502703008
PO001018,SUP00087,PROD00065,2023-07-24,11,45.183416172362925,2022-10-29,2021-10-03,712.4179099867351
PO000668,SUP00077,PROD00196,2022-07-16,13,10.670100914177318,2022-11-18,2022-02-26,217.94108105834823
PO000339,SUP00067,PROD00100,2022-11-12,9,15.258171338191795,2023-05-07,2023-04-22,66.77598266662073
PO000522,SUP00053,PROD00157,2022-12-18,14,39.46387557737389,2021-12-11,2024-04-07,437.5822441901124
PO001825,SUP00022,PROD00122,2022-04-05,9,51.00396876451345,2021-07-19,2023-03-21,542.9369513598441
PO000618,SUP00055,PROD00035,2023-08-31,12,15.034718462181525,2021-04-24,2023-01-30,230.42311164081983
PO001950,SUP00087,PROD00022,2021-12-10,12,44.20552753863663,2021-12-08,2023-11-19,383.53683917199544
PO000483,SUP00088,PROD00084,2023-06-17,15,77.21828237971451,2024-02-18,2021-12-27,1169.7759812145885
PO001447,SUP00085,PROD00059,2021-05-03,14,4.997389510260714,2023-04-02,2022-08-01,155.29102186208044
PO001148,SUP00063,PROD00159,2023-02-10,11,66.95359625989434,2022-01-06,2021-02-14,768.8805091487801
PO001394,SUP00022,PROD00175,2021-06-21,11,3.078000520055913,2023-05-17,2024-02-25,36.24762705688132
PO001288,SUP00069,PROD00192,2023-07-09,9,59.67678324721206,2021-09-29,2023-11-28,581.6084571456361
PO001414,SUP00062,PROD00038,2022-04-28,12,69.01041034740898,2024-02-17,2023-06-18,778.09090599906
PO001812,SUP00031,PROD00077,2021-02-21,8,15.490706249303543,2023-11-05,2023-05-16,56.42801634585472
PO001127,SUP00075,PROD00047,2021-02-21,8,38.09627579562353,2021-03-04,2024-02-03,269.92128228845775
PO000136,SUP00048,PROD00019,2021-03-12,10,45.49723789963049,2023-04-01,2021-10-25,477.9292004224838
PO000542,SUP00036,PROD00191,2021-04-08,11,74.9113622717436,2023-10-22,2021-06-28,948.8138828493221
PO001417,SUP00063,PROD00116,2021-04-09,7,71.37107262834118,2021-08-25,2021-04-12,662.9449272316516
PO000989,SUP00039,PROD00086,2024-03-26,10,20.388023936275903,2021-02-02,2024-04-12,96.63996336636593
PO001098,SUP00059,PROD00180,2022-11-27,6,44.73349955790209,2023-01-22,2023-10-05,226.7267795348549
PO001194,SUP00044,PROD00075,2022-10-12,9,73.12952288651461,2022-12-27,2022-08-21,712.2037518501245
PO000766,SUP00051,PROD00167,2022-04-09,9,53.17792248231,2022-05-02,2023-01-26,504.9312181524786
PO001548,SUP00042,PROD00066,2022-02-19,15,40.04603767332179,2024-04-21,2023-03-06,585.0601039958997
PO001448,SUP00092,PROD00066,2023-01-02,10,71.06086967717339,2023-04-10,2022-12-16,585.8206460873264
PO001429,SUP00049,PROD00051,2022-05-16,10,46.77878462811684,2022-05-29,2024-01-02,251.57129577819146
PO001431,SUP00077,PROD00089,2022-09-01,9,60.92210517731229,2023-01-20,2021-04-21,676.8552442742147
PO001781,SUP00098,PROD00023,2023-09-27,9,78.10662658644416,2022-07-02,2023-09-19,1024.0708272741824
PO001191,SUP00021,PROD00056,2023-11-04,7,19.28717188967138,2022-06-16,2021-08-20,89.61517242816771
PO001935,SUP00100,PROD00062,2022-03-17,5,60.662723638589405,2021-09-22,2023-12-18,185.68298233522214
PO000239,SUP00095,PROD00065,2022-06-04,16,30.123939467367762,2021-04-24,2022-10-23,501.06720006752187
PO001264,SUP00094,PROD00112,2023-09-17,14,18.794062082399034,2023-11-11,2022-08-04,473.4196013176306
PO001434,SUP00073,PROD00198,2022-02-22,11,51.53904960371228,2023-11-25,2022-10-22,705.741739225862
PO000955,SUP00037,PROD00096,2021-08-06,17,67.04609626599985,2022-05-14,2022-06-25,889.8494658846013
PO000577,SUP00030,PROD00197,2022-06-08,10,45.62516385064973,2021-05-22,2021-02-27,350.8205362754711
PO001101,SUP00034,PROD00157,2022-03-25,13,59.107354327426364,2021-08-17,2021-08-03,786.7722136260571
PO000730,SUP00075,PROD00174,2023-02-11,11,42.893883463995635,2022-12-31,2023-05-05,484.5211722325811
PO001819,SUP00026,PROD00094,2023-10-07,15,54.39777358814935,2021-04-09,2021-02-15,773.897016394313
PO000714,SUP00061,PROD00044,2022-08-27,7,4.146787723499154,2023-01-24,2024-03-31,29.429032037415446
PO000352,SUP00055,PROD00151,2021-10-09,12,15.435606045049798,2022-08-07,2024-01-25,194.50400094082255
PO001153,SUP00086,PROD00143,2023-04-19,13,47.94516533561388,2023-09-03,2021-02-28,523.6048003865535
PO000792,SUP00056,PROD00092,2021-03-08,11,48.33477249492361,2021-06-29,2021-09-22,601.973158253564
PO000192,SUP00037,PROD00068,2022-08-30,7,75.339164621822,2022-11-22,2023-10-20,545.6310393030044
PO001130,SUP00027,PROD00169,2021-11-13,9,76.64785010561542,2022-09-10,2023-12-20,824.389125185043
PO001076,SUP00040,PROD00156,2022-11-10,11,74.27388541430732,2024-02-24,2023-07-08,780.8675622095302
PO000347,SUP00095,PROD00164,2023-04-24,16,33.225137621512,2021-03-15,2023-03-23,600.6729525945517
PO001196,SUP00091,PROD00168,2022-06-22,10,49.0495780371881,2021-03-20,2021-04-28,392.2853683667628
PO001135,SUP00060,PROD00163,2021-02-03,12,28.427836128883797,2023-02-20,2024-01-08,288.41419245842815
PO001548,SUP00050,PROD00074,2022-04-05,6,64.10871762270708,2021-06-04,2022-12-14,403.5180200127031
PO000724,SUP00099,PROD00141,2023-01-12,9,20.94082867881932,2022-08-12,2021-10-07,259.6910760639318
PO000498,SUP00012,PROD00110,2022-10-09,13,60.44246880911371,2023-03-12,2021-05-22,725.4147527262515
PO001903,SUP00092,PROD00163,2023-08-01,11,45.84169529221718,2023-02-15,2021-06-28,456.39543754374654
PO001123,SUP00020,PROD00003,2022-08-15,14,9.919689025295542,2022-01-04,2022-10-23,191.63496972941462
PO000055,SUP00005,PROD00018,2023-08-16,8,27.65014706142923,2022-04-03,2023-10-07,217.34499424077342
PO001642,SUP00080,PROD00075,2022-08-06,15,40.74184705577358,2021-12-12,2022-05-08,762.7865537553902
PO000394,SUP00072,PROD00044,2021-07-16,5,70.17788994235204,2021-08-25,2022-05-31,428.5320056953244
PO001573,SUP00010,PROD00120,2022-05-26,11,9.960233330687347,2021-05-28,2021-03-30,121.6021671500209
PO001411,SUP00074,PROD00011,2023-02-19,11,11.660168960023523,2023-10-18,2022-02-13,186.26827293467164
PO001938,SUP00041,PROD00091,2023-07-14,14,7.740698567337186,2021-02-05,2022-04-26,184.4750717205021
PO001932,SUP00065,PROD00020,2022-09-19,9,24.92265485851731,2022-12-14,2023-11-16,162.16914026090342
PO000549,SUP00071,PROD00111,2021-05-14,9,6.544099599829617,2021-04-06,2022-06-06,76.18402919800666
PO001533,SUP00012,PROD00026,2024-01-02,9,46.573949547533815,2023-01-02,2022-02-07,379.05184974624
PO000634,SUP00084,PROD00108,2023-10-03,11,10.186879489030302,2022-06-19,2023-03-05,72.88761443712511
PO001259,SUP00053,PROD00044,2023-01-31,17,25.25097306393822,2022-01-22,2022-09-15,485.8812059163898
PO001196,SUP00085,PROD00050,2022-06-23,19,60.03877636132757,2022-06-19,2023-10-02,1043.970970705367
PO000110,SUP00047,PROD00106,2022-08-15,10,45.46998723604283,2021-11-10,2021-09-24,484.0163540920217
PO000011,SUP00080,PROD00084,2021-01-31,15,39.451325146470644,2022-10-02,2021-02-12,635.5519888070987
PO000116,SUP00099,PROD00035,2024-03-03,11,33.58283535392737,2024-03-19,2022-04-28,335.4392562411706
PO000256,SUP00045,PROD00142,2022-02-19,7,31.09698362529181,2024-02-07,2023-11-23,112.35612829420168
PO000516,SUP00014,PROD00029,2022-05-07,12,17.69443630114907,2021-06-13,2021-05-07,257.16529111312525
PO001814,SUP00063,PROD00103,2023-11-04,9,32.40923156413319,2022-03-29,2022-08-07,322.46200387816754
PO001038,SUP00037,PROD00100,2023-11-03,10,50.58369110201401,2021-02-12,2021-04-25,414.37246740673714
PO001594,SUP00058,PROD00004,2021-11-22,4,14.447760800474033,2023-06-05,2021-09-28,52.71587759721822
PO001677,SUP00036,PROD00090,2022-02-07,13,75.42712445901694,2021-08-24,2021-08-15,956.5742841893687
PO001470,SUP00028,PROD00036,2021-08-09,15,76.49530383639107,2021-11-09,2022-12-18,1102.3126983308525
PO000783,SUP00067,PROD00104,2023-01-05,16,72.9185205295078,2022-02-03,2022-01-11,1197.9989432906482
PO001728,SUP00047,PROD00118,2022-02-23,10,8.601238066870822,2023-01-26,2021-03-18,86.40009976429674
PO001485,SUP00071,PROD00083,2022-01-16,14,4.546286106872402,2023-06-20,2023-04-13,125.2628055179184
PO001487,SUP00006,PROD00186,2023-09-23,13,60.6153670369619,2022-05-20,2024-02-27,753.6850266454182
PO001804,SUP00061,PROD00098,2022-03-10,15,70.1250619549562,2022-01-29,2024-03-28,1120.845062062582
PO001198,SUP00083,PROD00033,2021-12-06,14,11.597791493012943,2022-03-25,2023-02-15,245.2274470437221
PO001058,SUP00080,PROD00096,2023-12-15,12,41.686931766041326,2023-12-23,2021-08-22,404.7927702289936
PO001781,SUP00075,PROD00076,2023-05-23,16,46.13472338302624,2024-03-16,2023-06-05,797.8357958560042
PO000909,SUP00086,PROD00038,2023-02-09,15,54.634540143928724,2022-09-16,2023-02-15,752.214714536594
PO001624,SUP00039,PROD00179,2023-10-15,11,24.53458245186959,2021-08-29,2023-01-08,353.0984811187764
PO000108,SUP00018,PROD00193,2023-05-23,15,21.170135644164297,2021-05-13,2022-06-24,402.1771382183517
PO000003,SUP00042,PROD00091,2022-03-21,7,29.922353219010013,2023-03-12,2022-01-13,305.2391689754057
PO001057,SUP00080,PROD00141,2023-08-04,12,25.740923761238044,2021-05-07,2021-07-04,231.84936460586664
PO000148,SUP00077,PROD00043,2022-11-07,16,46.27103944687724,2022-09-18,2022-02-07,723.2778153002936
PO001954,SUP00019,PROD00149,2023-11-15,17,72.52543789652483,2023-01-26,2021-02-27,1028.3590994194183
PO000012,SUP00089,PROD00072,2023-01-14,9,11.912835395359995,2022-06-11,2024-03-03,94.01139826885728
PO001437,SUP00020,PROD00025,2022-08-02,7,26.351644711766415,2023-01-11,2021-02-23,103.75282387862227
PO000487,SUP00047,PROD00030,2023-03-17,14,40.704669093347306,2024-04-13,2022-11-22,428.9063888907361
PO001936,SUP00043,PROD00012,2022-03-28,16,70.95764217079956,2022-04-25,2023-03-09,944.7358612089159
PO000764,SUP00034,PROD00200,2023-09-29,6,72.0375020697849,2022-06-22,2023-07-28,519.2524355702014
PO000055,SUP00099,PROD00163,2022-07-25,14,31.77142818687108,2023-03-09,2024-03-19,390.57557759048217
PO000054,SUP00086,PROD00026,2023-11-04,7,14.028890804608178,2024-01-07,2022-08-07,66.03250782109765
PO001107,SUP00029,PROD00092,2023-07-24,9,9.385469058708573,2022-05-20,2024-02-23,76.60182530579092
PO001974,SUP00020,PROD00138,2022-06-09,15,24.12205789724534,2022-07-16,2023-12-01,535.9200681063705
PO001960,SUP00004,PROD00167,2023-04-03,12,61.41884166403742,2021-10-20,2022-11-01,712.3660384282555
PO000675,SUP00009,PROD00063,2022-11-27,12,65.0031869343095,2021-02-18,2021-07-29,751.937449001827
PO000966,SUP00083,PROD00049,2022-03-14,13,8.075793154873452,2021-03-06,2021-08-14,125.62087552142215
PO000201,SUP00049,PROD00040,2022-02-16,13,40.973024403309786,2021-05-20,2024-03-28,468.8620978813675
PO001045,SUP00041,PROD00029,2023-03-04,10,30.73667568662037,2022-03-16,2021-04-28,221.5461041705815
PO001200,SUP00044,PROD00161,2022-10-19,17,48.264986719292736,2023-06-30,2022-02-23,741.2521530981602
PO000503,SUP00012,PROD00090,2023-02-10,7,11.559428191862965,2023-03-13,2024-02-14,76.04091985873612
PO001225,SUP00080,PROD00174,2022-05-30,5,9.020377492478257,2023-11-15,2021-11-18,30.487225647141223
PO001800,SUP00005,PROD00167,2021-07-13,7,20.006792887049148,2022-05-08,2021-04-05,105.4283763048172
PO000002,SUP00023,PROD00019,2022-10-16,13,55.67411203731412,2021-03-27,2021-06-06,580.6352351697262
PO000458,SUP00072,PROD00084,2022-05-29,13,44.08912744070285,2022-10-02,2021-07-29,432.00201446032816
PO000420,SUP00046,PROD00061,2022-09-04,11,65.88297871712831,2022-12-27,2023-04-27,597.7434472172056
PO000248,SUP00089,PROD00120,2022-03-17,12,52.65052516760779,2022-04-12,2023-01-29,548.453427431104
PO000333,SUP00067,PROD00048,2022-10-16,11,51.42140688248001,2023-12-01,2024-01-19,480.96559648323506
PO001252,SUP00021,PROD00083,2021-09-26,14,12.434977847100809,2024-03-22,2023-04-12,215.47765391702006
PO000206,SUP00076,PROD00200,2021-02-22,9,31.10339837444225,2022-12-09,2024-01-30,285.77636165111585
PO001478,SUP00056,PROD00075,2022-07-20,10,9.101418715960905,2023-09-03,2022-08-15,63.42436311243926
PO001775,SUP00011,PROD00074,2024-03-04,14,16.589966227278996,2021-07-20,2023-01-30,278.7973194591871
PO001854,SUP00025,PROD00004,2022-05-02,8,29.909460354392507,2021-04-16,2022-09-01,124.2193126728865
PO001321,SUP00015,PROD00063,2022-05-21,6,60.48990934490051,2023-05-06,2021-05-08,364.7910060914379
PO000395,SUP00063,PROD00099,2023-08-21,5,37.80178859480368,2024-02-10,2023-12-09,88.60916303961017
PO000171,SUP00037,PROD00109,2022-02-16,12,66.80894435131121,2021-12-30,2023-11-03,752.1200780489615
PO000465,SUP00088,PROD00025,2023-05-10,12,6.319481695204915,2022-10-05,2022-05-08,101.07916960245055
PO001924,SUP00017,PROD00142,2023-05-30,12,35.3805634597308,2021-10-12,2022-02-21,342.8523050131135
PO001925,SUP00059,PROD00179,2022-08-29,7,31.496944985581568,2023-06-01,2021-07-26,208.85334246448113
PO000764,SUP00003,PROD00141,2023-09-04,10,13.599629844545518,2023-05-17,2021-07-12,120.3149147865594
PO000652,SUP00054,PROD00073,2023-04-02,4,65.00314155356479,2021-11-04,2022-11-16,301.020618293896
PO001021,SUP00004,PROD00057,2022-05-23,11,43.45951826495924,2023-03-22,2023-07-08,484.0794901335465
PO000584,SUP00099,PROD00014,2021-11-09,8,57.9359420397709,2022-05-28,2022-03-30,429.7247400829626
PO001960,SUP00070,PROD00026,2022-08-27,11,38.38351630517037,2024-03-19,2024-03-21,397.97681251071833
PO000443,SUP00093,PROD00065,2021-10-18,7,28.58197148876769,2023-12-01,2024-04-13,152.68429763786193
PO000739,SUP00072,PROD00042,2023-08-09,5,30.535085766480965,2023-08-20,2022-03-07,108.04514826463526
PO000859,SUP00051,PROD00182,2021-07-09,11,62.39865116776458,2023-12-30,2023-02-01,580.7546875471679
